column_name,column_comment
jj1_sale,资产 1-1000 的基金销售金额
asset_5y,5-15Y账龄户期末总资产
balance15y_a,15Y+账龄户A股交易额
jj1k_sale,资产 1000-10000 的基金销售金额
total1_sale,资产 1-1000 的总销售金额
balance5y_a_rate,5-15Y账龄户周转率
asset15y,15Y+账龄户期末总资产
tota1k_sale,资产 1000-10000 的总销售金额
jj1k_sale,资产 1000-10000 的基金销售金额
pfare5y_a_rate,5-15Y账龄户A股净佣金费率
balance15y_a_rate,15Y+账龄户周转率
jj1w_sale,资产 10000-500000 的基金销售金额
tota1k_sale,资产 1000-10000 的总销售金额
balance15y_a,15Y+账龄户A股交易额
fare15y_a_rate,15Y+账龄户A股净佣金费率
total1w_sale,资产 10000-500000 的总销售金额
jj1w_sale,资产 10000-500000 的基金销售金额
asset15y,15Y+账龄户期末总资产
total_sale,销售总额
jj50w_sale,资产 500000-10000000 的基金销售金额
total1w_sale,资产 10000-500000 的总销售金额
balance15y_a_rate,15Y+账龄户周转率
sypz_sale,收益凭证销售额
total50w_sale,资产 500000-10000000 的总销售金额
jj50w_sale,资产 500000-10000000 的基金销售金额
fare15y_a_rate,15Y+账龄户A股净佣金费率
sm_sale,私募销售额
jj1kw_sale,资产 10000000 以上的基金销售金额
total50w_sale,资产 500000-10000000 的总销售金额
total_sale,销售总额
zg_sale,资管销售额
tota11kw_sale,资产 10000000 以上的总销售金额
jj1kw_sale,资产 10000000 以上的基金销售金额
sypz_sale,收益凭证销售额
jj0_sale,0-1资产用户基金销售额
jj_gr_sale,个人户基金销售金额
tota11kw_sale,资产 10000000 以上的总销售金额
sm_sale,私募销售额
other_jj0_sale,0-1资产用户其他产品销售额
total_gr_sale,个人户总销售金额
jj_gr_sale,个人户基金销售金额
zg_sale,资管销售额
jj1_sale,1-1000资产用户基金销售额
jj_jg_sale,机构户基金销售金额
total_gr_sale,个人户总销售金额
jj0_sale,0-1资产用户基金销售额
other_jj1_sale,1-1000资产用户其他产品销售额
total_jg_sale,机构户总销售金额
jj_jg_sale,机构户基金销售金额
other_jj0_sale,0-1资产用户其他产品销售额
jj1k_sale,1000-1w资产用户基金销售额
jj_product_sale,产品户基金销售金额
total_jg_sale,机构户总销售金额
jj1_sale,1-1000资产用户基金销售额
other_jj1k_sale,1000-1w资产用户其他产品销售额
total_product_sale,产品户总销售金额
jj_product_sale,产品户基金销售金额
other_jj1_sale,1-1000资产用户其他产品销售额
jj1w_sale,1w-50w资产用户基金销售额
total_product_sale,产品户总销售金额
jj1k_sale,1000-1w资产用户基金销售额
other_jj1w_sale,1w-50w资产用户其他产品销售额
other_jj1k_sale,1000-1w资产用户其他产品销售额
jj50w_sale,50w-1000w资产用户基金销售额
jj1w_sale,1w-50w资产用户基金销售额
other_jj50w_sale,50w-1000w资产用户其他产品销售额
other_jj1w_sale,1w-50w资产用户其他产品销售额
jj1kw_sale,1000w+资产用户基金销售额
jj50w_sale,50w-1000w资产用户基金销售额
other_jj1kw_sale,1000w+资产用户其他产品销售额
other_jj50w_sale,50w-1000w资产用户其他产品销售额
jj_gr_sale,个人户基金销售额
jj1kw_sale,1000w+资产用户基金销售额
other_jj_gr_sale,个人户其他产品销售额
other_jj1kw_sale,1000w+资产用户其他产品销售额
jj_jg_sale,机构户基金销售额
jj_gr_sale,个人户基金销售额
other_jj_jg_sale,机构户其他产品销售
other_jj_gr_sale,个人户其他产品销售额
jj_product_sale,产品户基金销售额
jj_jg_sale,机构户基金销售额
other_jj_product_sale,产品户其他产品销售额
other_jj_jg_sale,机构户其他产品销售
gp_fare,股票净佣金
jj_product_sale,产品户基金销售额
jj_fare,基金净佣金
other_jj_product_sale,产品户其他产品销售额
zq_fare,债券净佣金
gp_fare,股票净佣金
ggt_fare,港股通净佣金
jj_fare,基金净佣金
bjs_fare,股转_北交所净佣金
zq_fare,债券净佣金
nhg_fare,逆回购净佣金
ggt_fare,港股通净佣金
qq_fare,期权净佣金
bjs_fare,股转_北交所净佣金
sg_ta_fare,申购手续费
nhg_fare,逆回购净佣金
sh_ta_fare,赎回手续费
qq_fare,期权净佣金
gr_gp_fare,个人户股票净佣金
sg_ta_fare,申购手续费
gr_jj_fare,个人户基金净佣金
sh_ta_fare,赎回手续费
gr_zq_fare,个人户债券净佣金
gr_gp_fare,个人户股票净佣金
gr_ggt_fare,个人户港股通净佣金
gr_jj_fare,个人户基金净佣金
gr_bjs_fare,个人户股转_北交所净佣金
gr_zq_fare,个人户债券净佣金
gr_nhg_fare,个人户逆回购净佣金
gr_ggt_fare,个人户港股通净佣金
gr_qq_fare,个人户期权净佣金
gr_bjs_fare,个人户股转_北交所净佣金
sg_gr_ta_fare,个人户申购手续费
gr_nhg_fare,个人户逆回购净佣金
sh_gr_ta_fare,个人户赎回手续费
gr_qq_fare,个人户期权净佣金
jg_gp_fare,机构户股票净佣金
sg_gr_ta_fare,个人户申购手续费
jg_jj_fare,机构户基金净佣金
sh_gr_ta_fare,个人户赎回手续费
jg_zq_fare,机构户债券净佣金
jg_gp_fare,机构户股票净佣金
jg_ggt_fare,机构户港股通净佣金
jg_jj_fare,机构户基金净佣金
jg_bjs_fare,机构户股转_北交所净佣金
jg_zq_fare,机构户债券净佣金
jg_nhg_fare,机构户逆回购净佣金
jg_ggt_fare,机构户港股通净佣金
jg_qq_fare,机构户期权净佣金
jg_bjs_fare,机构户股转_北交所净佣金
sg_jg_ta_fare,机构户申购手续费
jg_nhg_fare,机构户逆回购净佣金
sh_jg_ta_fare,机构户赎回手续费
jg_qq_fare,机构户期权净佣金
product_gp_fare,产品户股票净佣金
sg_jg_ta_fare,机构户申购手续费
product_jj_fare,产品户基金净佣金
sh_jg_ta_fare,机构户赎回手续费
product_zq_fare,产品户债券净佣金
product_gp_fare,产品户股票净佣金
product_ggt_fare,产品户港股通净佣金
product_jj_fare,产品户基金净佣金
product_bjs_fare,产品户股转_北交所净佣金
product_zq_fare,产品户债券净佣金
product_nhg_fare,产品户逆回购净佣金
product_ggt_fare,产品户港股通净佣金
product_qq_fare,产品户期权净佣金
product_bjs_fare,产品户股转_北交所净佣金
sg_pro_ta_fare,产品户申购手续费
product_nhg_fare,产品户逆回购净佣金
sh_pro_ta_fare,产品户赎回手续费
product_qq_fare,产品户期权净佣金
sg_pro_ta_fare,产品户申购手续费
gr_fare,个人户交易佣金
sh_pro_ta_fare,产品户赎回手续费
jg_fare,机构户交易佣金
product_fare,产品户交易佣金
asset0_fare,0-1资产用户净佣金
gr_fare_a,个人户A股交易佣金
asset1_fare,1-1000资产用户净佣金
jg_fare_a,机构户A股交易佣金
asset1000_fare,1000-1w资产用户净佣金
product_fare_a,产品户A股交易佣金
asset1w_fare,1w-50w资产用户净佣金
asset0_fare,0-1资产用户净佣金
asset50w_fare,50w-1000w资产用户净佣金
asset1_fare,1-1000资产用户净佣金
asset1kw_fare,1000w+资产用户净佣金
asset1000_fare,1000-1w资产用户净佣金
fare0_a,0-1资产A股用户净佣金
asset1w_fare,1w-50w资产用户净佣金
fare1_a,1-1000资产A股用户净佣金
asset50w_fare,50w-1000w资产用户净佣金
fare1k_a,1000-1w资产A股用户净佣金
asset1kw_fare,1000w+资产用户净佣金
fare1w_a,1w-50w资产A股用户净佣金
fare0_a,0-1资产A股用户净佣金
fare50w_a,50w-1000w资产A股用户净佣金
fare1_a,1-1000资产A股用户净佣金
fare1kw_a,1000w+资产A股用户净佣金
fare1k_a,1000-1w资产A股用户净佣金
fare1w_a,1w-50w资产A股用户净佣金
fare50w_a,50w-1000w资产A股用户净佣金
fare1kw_a,1000w+资产A股用户净佣金
fare0y_a,0-1Y账龄户A股净佣金
fare1y_a,1Y账龄户A股净佣金
pfare5y_a,5Y账龄户A股净佣金
fare15y_a,15Y账龄户A股净佣金
branch_no,营业部no
branch_name,营业部名称
